name,entity,label,definition_period
ga_cdcc,tax_unit,Georgia non-refundable dependent care credit,year
ga_ctc,tax_unit,Georgia Child Tax Credit,year
ga_additional_standard_deduction,tax_unit,Georgia additional standard deduction,year
ga_deductions,tax_unit,Georgia deductions,year
ga_standard_deduction,tax_unit,Georgia standard deduction,year
ga_exemptions,tax_unit,Georgia Exemptions,year
ga_investment_in_529_plan_deduction,tax_unit,Georgia investment in 529 plan deduction,year
ga_retirement_exclusion,tax_unit,Georgia retirement exclusion,year
ga_retirement_exclusion_countable_earned_income,person,Countable earned income for the Georgia retirement exclusion for each person,year
ga_retirement_exclusion_eligible_person,person,Eligible person for the Georgia retirement exclusion,year
ga_retirement_exclusion_person,person,Georgia retirement exclusion for each person,year
ga_retirement_income_exclusion_retirement_income,person,Georgia retirement income for the retirement income exclusion,year
ga_military_retirement_exclusion,tax_unit,Georgia military retirement exclusion,year
ga_military_retirement_exclusion_eligible_person,person,Eligible person for the Georgia military retirement exclusion,year
ga_military_retirement_exclusion_person,person,Georgia military retirement exclusion,year
hi_additions,tax_unit,Hawaii additions to federal adjusted gross income,year
hi_agi,tax_unit,Hawaii adjusted gross income,year
hi_income_tax,tax_unit,Hawaii income tax,year
hi_income_tax_before_non_refundable_credits,tax_unit,Hawaii income tax before non-refundable credits,year
hi_income_tax_before_refundable_credits,tax_unit,Hawaii income tax before refundable credits,year
hi_non_refundable_credits,tax_unit,Hawaii non-refundable credits,year
hi_refundable_credits,tax_unit,Hawaii refundable credits,year
hi_subtractions,tax_unit,Hawaii subtractions from federal adjusted gross income,year
hi_taxable_income,tax_unit,Hawaii taxable income,year
hi_withheld_income_tax,person,Hawaii withheld income tax,year
hi_alternative_tax_on_capital_gains,tax_unit,Hawaii alternative tax on capital gains,year
hi_alternative_tax_on_capital_gains_eligible,tax_unit,Eligible for the Hawaii alternative tax on capital gains,year
hi_taxable_income_for_alternative_tax,tax_unit,Hawaii eligible capital gains for the alternative tax capital gains,year
hi_eitc,tax_unit,Hawaii earned income tax credit,year
hi_cdcc,tax_unit,Hawaii child and dependent care credit,year
hi_cdcc_income_floor_eligible,person,Hawaii income floor eligible,year
hi_cdcc_min_head_spouse_earned,tax_unit,Hawaii minimum income between head and spouse for the CDCC,year
hi_dependent_care_benefits,tax_unit,Hawaii Dependent Care Benefits,year
hi_food_excise_credit,tax_unit,Hawaii Food/Excise Tax Credit,year
hi_food_excise_credit_child_receiving_public_support,person,Child received support for the hawaii food excise credit,year
hi_food_excise_credit_minor_child_amount,tax_unit,Minor child amount for the Hawaii Food/Excise Tax Credit,year
hi_food_excise_credit_minor_child_count,tax_unit,Minor child's number for the Hawaii Food/Excise Tax Credit,year
hi_food_excise_exemption_amount,tax_unit,Exemption amount for Hawaii Food/Excise Tax Credit,year
hi_tax_credit_for_low_income_household_renters,tax_unit,Hawaii low income household renters tax credit,year
hi_tax_credit_for_low_income_household_renters_eligible,tax_unit,Eligible for the Hawaii low income household renters tax credit,year
hi_deductions,tax_unit,Hawaii deductions,year
hi_casualty_loss_deduction,tax_unit,Hawaii casualty loss deduction,year
hi_interest_deduction,tax_unit,Hawaii interest deduction,year
hi_itemized_deductions,tax_unit,Hawaii itemized deduction,year
hi_medical_expense_deduction,tax_unit,Hawaii medical expense deduction,year
hi_reduced_itemized_deductions,tax_unit,Hawaii reduced itemized deduction,year
hi_salt_deduction,tax_unit,Hawaii state and local tax deduction,year
hi_total_itemized_deductions,tax_unit,Hawaii total itemized deduction,year
hi_standard_deduction,tax_unit,Hawaii standard deduction,year
hi_disabled_exemptions,tax_unit,Hawaii disabled exemptions,year
hi_exemptions,tax_unit,Hawaii exemptions,year
hi_regular_exemptions,tax_unit,Hawaii regular exemptions,year
hi_military_pay_exclusion,tax_unit,Hawaii military reserve or national guard duty pay exclusion,year
ia_alternate_tax_eligible,tax_unit,Iowa alternate tax eligible,year
ia_files_separately,tax_unit,married couple files separately on Iowa tax return,year
ia_income_tax,tax_unit,Iowa income tax,year
ia_income_tax_before_credits,tax_unit,Iowa income tax before credits,year
ia_income_tax_before_refundable_credits,tax_unit,Iowa income tax before refundable credits,year
ia_is_tax_exempt,tax_unit,whether or not exempt from Iowa income tax because of low income,year
ia_modified_income,tax_unit,Iowa modified income used in tax-exempt and alternate-tax calculations,year
ia_reduced_tax,tax_unit,Iowa income tax reduced amount for single tax units,year
ia_reportable_social_security,tax_unit,Iowa reportable social security benefits,year
ia_withheld_income_tax,person,Iowa withheld income tax,year
ia_alternate_tax_consolidated,tax_unit,Iowa alternate tax for years on or after 2023,year
ia_income_tax_consolidated,tax_unit,Iowa income tax for years on or after 2023,year
ia_regular_tax_consolidated,tax_unit,Iowa regular tax for years on or after 2023,year
ia_additions_consolidated,tax_unit,Iowa additions to taxable income for years on or after 2023,year
ia_subtractions_consolidated,tax_unit,Iowa subtractions from taxable income for years on or after 2023,year
ia_taxable_income_consolidated,tax_unit,Iowa taxable income for years on or after 2023,year
ia_taxable_income_modifications_consolidated,tax_unit,Iowa modifications to taxable income for years on or after 2023,year
ia_cdcc,tax_unit,Iowa child/dependent care credit,year
ia_eitc,tax_unit,Iowa earned income tax credit,year
ia_exemption_credit,tax_unit,Iowa exemption credit,year
ia_nonrefundable_credits,tax_unit,Iowa nonrefundable income tax credits,year
ia_refundable_credits,tax_unit,Iowa refundable income tax credits,year
ia_amt_indiv,person,Iowa alternative minimum tax when married couples file separately,year
ia_amt_joint,person,Iowa alternative minimum tax when married couples file jointly,year
ia_base_tax_indiv,person,Iowa base tax when married couples file separately,year
ia_base_tax_joint,person,Iowa base tax when married couples file jointly,year
ia_income_tax_indiv,tax_unit,Iowa income tax when married couples file separately,year
ia_income_tax_joint,tax_unit,Iowa income tax when married couples file jointly,year
ia_regular_tax_indiv,person,Iowa regular tax calculated using income tax rate schedule when married couples file separately,year
ia_regular_tax_joint,person,Iowa regular tax calculated using income tax rate schedule when married couples file jointly,year
ia_taxable_income_indiv,person,Iowa taxable income when married couple file separately,year
ia_taxable_income_joint,person,Iowa taxable income when married couple file jointly,year
ia_alternate_tax_indiv,person,Iowa alternate tax when married couples file separately,year
ia_alternate_tax_joint,person,Iowa alternate tax when married couples file jointly,year
ia_alternate_tax_unit,tax_unit,Iowa alternate tax calculated using worksheet,year
ia_basic_deduction_indiv,person,Iowa deduction of either standard or itemized deductions when married couples file separately,year
ia_basic_deduction_joint,person,Iowa deduction of either standard or itemized deductions when married couples file jointly,year
ia_fedtax_deduction,person,Iowa deduction for selected components of federal income tax,year
ia_itemized_deductions_indiv,person,Iowa itemized deductions for individual couples,year
ia_itemized_deductions_joint,person,Iowa itemized deductions for joint couples,year
ia_itemized_deductions_unit,tax_unit,Iowa itemized deductions for tax unit,year
ia_qbi_deduction,person,Iowa deduction that is fraction of federal qualified business income deduction,year
ia_standard_deduction_indiv,person,Iowa standard deduction when married couples file separately,year
ia_standard_deduction_joint,person,Iowa standard deduction when married couples file jointly,year
ia_gross_income,person,Iowa gross income,year
ia_income_adjustments,person,Iowa income adjustments,year
ia_net_income,person,Iowa net income,year
ia_pension_exclusion,person,Iowa pension exclusion,year
ia_pension_exclusion_eligible,person,Eligible for the Iowa pension exclusion,year
ia_prorate_fraction,person,Iowa joint amount proration fraction,year
id_additions,tax_unit,Idaho additions,year
id_agi,tax_unit,Idaho adjusted gross income,year
id_income_tax,tax_unit,Idaho income tax,year
id_income_tax_before_non_refundable_credits,tax_unit,Idaho income tax before non-refundable credits,year
id_income_tax_before_refundable_credits,tax_unit,Idaho income tax before refundable credits,year
id_income_tax_liable,tax_unit,Liable to pay income taxes in Idaho,year
id_non_refundable_credits,tax_unit,Idaho non-refundable credits,year
id_receives_aged_or_disabled_credit,tax_unit,Filer receives the Idaho aged or disabled credit over the deduction,year
id_refundable_credits,tax_unit,Idaho refundable credits,year
id_taxable_income,tax_unit,Idaho taxable income,year
id_withheld_income_tax,person,Idaho withheld income tax,year
id_aged_or_disabled_credit,tax_unit,Idaho aged or disabled credit,year
id_aged_or_disabled_credit_eligible_person,person,Eligible person for the Idaho aged or disabled credit,year
id_ctc,tax_unit,Idaho Child Tax Credit,year
id_grocery_credit,tax_unit,Idaho grocery credit,year
id_grocery_credit_aged,person,Idaho aged grocery credit,year
id_grocery_credit_base,person,Idaho base grocery credit,year
id_grocery_credit_qualified_months,person,Months qualified for the Idaho grocery credit,year
id_grocery_credit_qualifying_month,person,Qualifies for the Idaho grocery credit in the given month,month
id_capital_gains_deduction,tax_unit,Idaho capital gains deduction,year
id_deductions,tax_unit,Idaho deductions,year
id_itemized_deductions,tax_unit,Idaho itemized deductions,year
id_salt_deduction,tax_unit,Idaho SALT deduction,year
id_retirement_benefits_deduction,tax_unit,Idaho retirement benefits deduction,year
id_retirement_benefits_deduction_relevant_income,person,Idaho retirement benefits deduction income sources,year
id_retirement_benefits_deduction_eligible_person,person,Eligible person for the Idaho retirement benefits deduction,year
id_pbf,tax_unit,Idaho permanent building tax,year
id_pbf_liable,tax_unit,Liable for the Idaho permanent building fund tax,year
id_aged_or_disabled_deduction,tax_unit,Idaho aged or disabled deduction,year
id_aged_or_disabled_deduction_eligible_person,person,Eligible person for the Idaho aged or disabled deduction,year
id_subtractions,tax_unit,Idaho subtractions,year
id_cdcc_limit,tax_unit,Federal CDCC-relevant care expense limit for Idaho tax purposes,year
